Date,Price,Open,High,Low,Change %
2021-07-29,56.937,56.937,56.937,56.937,-0.27%
2021-07-30,56.712,56.712,56.712,56.712,-0.39%
2021-08-02,56.509,56.509,56.509,56.509,-0.36%
2021-08-03,56.417,56.417,56.417,56.417,-0.16%
2021-08-04,56.754,56.754,56.754,56.754,0.60%
2021-08-05,56.884,56.884,56.884,56.884,0.23%
2021-08-06,57.214,57.214,57.214,57.214,0.58%
2021-08-09,57.257,57.257,57.257,57.257,0.08%
2021-08-10,57.241,57.241,57.241,57.241,-0.03%
2021-08-11,57.128,57.128,57.128,57.128,-0.20%
2021-08-13,57.213,57.213,57.213,57.213,0.15%
2021-08-16,57.195,57.195,57.195,57.195,-0.03%
2021-08-17,57.52,57.52,57.52,57.52,0.57%
2021-08-18,57.43,57.43,57.43,57.43,-0.16%
2021-08-19,56.731,56.731,56.731,56.731,-1.22%
2021-08-20,57.022,57.022,57.022,57.022,0.51%
2021-08-23,57.289,57.289,57.289,57.289,0.47%
2021-08-24,57.274,57.274,57.274,57.274,-0.02%
2021-08-25,57.161,57.161,57.161,57.161,-0.20%
2021-08-26,57.012,57.012,57.012,57.012,-0.26%
2021-08-27,56.858,56.858,56.858,56.858,-0.27%
2021-08-30,57.026,57.026,57.026,57.026,0.30%
2021-08-31,57.238,57.238,57.238,57.238,0.37%
2021-09-01,57.34,57.34,57.34,57.34,0.18%
2021-09-02,57.382,57.382,57.382,57.382,0.07%
2021-09-03,57.238,57.238,57.238,57.238,-0.25%
2021-09-06,57.345,57.345,57.345,57.345,0.19%
2021-09-07,57.286,57.286,57.286,57.286,-0.10%
2021-09-08,57.388,57.388,57.388,57.388,0.18%
2021-09-09,57.306,57.306,57.306,57.306,-0.14%
2021-09-10,57.172,57.172,57.172,57.172,-0.23%
2021-09-13,57.251,57.251,57.251,57.251,0.14%
2021-09-14,56.589,56.589,56.589,56.589,-1.16%
2021-09-15,56.476,56.476,56.476,56.476,-0.20%
2021-09-16,56.754,56.754,56.754,56.754,0.49%
2021-09-17,56.546,56.546,56.546,56.546,-0.37%
2021-09-20,56.127,56.127,56.127,56.127,-0.74%
2021-09-21,55.735,55.735,55.735,55.735,-0.70%
2021-09-22,55.888,55.888,55.888,55.888,0.27%
2021-09-23,56.242,56.242,56.242,56.242,0.63%
2021-09-24,56.443,56.443,56.443,56.443,0.36%
2021-09-27,56.327,56.327,56.327,56.327,-0.21%
2021-09-28,55.668,55.668,55.668,55.668,-1.17%
2021-09-29,54.865,54.865,54.865,54.865,-1.44%
2021-09-30,55.245,55.245,55.245,55.245,0.69%
2021-10-01,54.564,54.564,54.564,54.564,-1.23%
2021-10-04,54.973,54.973,54.973,54.973,0.75%
2021-10-05,54.339,54.339,54.339,54.339,-1.15%
2021-10-06,54.578,54.578,54.578,54.578,0.44%
2021-10-07,54.989,54.989,54.989,54.989,0.75%
2021-10-08,55.215,55.215,55.215,55.215,0.41%
2021-10-11,54.927,54.927,54.927,54.927,-0.52%
2021-10-12,54.705,54.705,54.705,54.705,-0.40%
2021-10-13,54.728,54.728,54.728,54.728,0.04%
2021-10-14,55.106,55.106,55.106,55.106,0.69%
2021-10-15,55.687,55.687,55.687,55.687,1.05%
2021-10-18,55.908,55.908,55.908,55.908,0.40%
2021-10-19,55.899,55.899,55.899,55.899,-0.02%
2021-10-20,56.241,56.241,56.241,56.241,0.61%
2021-10-21,56.09,56.09,56.09,56.09,-0.27%
2021-10-22,56.393,56.393,56.393,56.393,0.54%
2021-10-25,56.442,56.442,56.442,56.442,0.09%
2021-10-26,56.616,56.616,56.616,56.616,0.31%
2021-10-27,56.743,56.743,56.743,56.743,0.22%
